deletion	chr1:975001-999000	24000	0.2600	1.650754e-02	1.897618e+06	1.398994e-02	3.492964e+06	0.0000	0.0000	389200
deletion	chr1:1055001-1082000	27000	0.1826	3.925038e-06	4.994913e+05	5.738271e-05	9.484399e+05	0.0000	0.0000	469200
deletion	chr1:1093001-1137000	44000	0.1277	0.000000e+00	3.453417e+03	0.000000e+00	6.416971e+03	0.0000	0.0000	507200
deletion	chr1:1186001-1194000	8000	0.0000	4.961114e+02	2.255090e-08	2.713694e+03	4.259722e-04	-1.0000	0.0000	600200
deletion	chr1:1408001-1425000	17000	0.0739	5.890815e-05	1.494744e+07	1.866115e-03	2.774661e+07	1.0000	0.0000	822200
deletion	chr1:1558001-1564000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	972200
duplication	chr1:1565001-1575000	10000	0.0000	1.001267e+02	1.193841e-12	4.961114e+02	2.255090e-08	-1.0000	0.0000	979200
deletion	chr1:1575001-1595000	20000	0.0622	2.263408e-07	4.458017e+06	2.634104e-01	9.377292e-30	1.0000	0.0000	989200
deletion	chr1:1598001-1604000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	1012200
deletion	chr1:1606001-1612000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	1020200
deletion	chr1:1617001-1623000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	1031200
deletion	chr1:1677001-1697000	20000	0.0623	2.349310e-07	4.712100e+06	8.774059e-06	8.947390e+06	0.0000	0.0000	1005900
deletion	chr1:1723001-1734000	11000	0.0000	4.610623e+01	8.686364e-15	2.207794e+02	1.640799e-10	-1.0000	0.0000	968900
deletion	chr1:1766001-1787000	21000	0.1779	2.351598e-03	4.292603e+06	3.105978e-02	7.976238e+06	0.0000	0.0000	915900
deletion	chr1:1794001-1804000	10000	0.0628	1.064846e-02	1.111378e+02	8.408376e-01	3.375174e+03	0.0000	0.0000	898900
deletion	chr1:1807001-1815000	8000	0.0000	4.961114e+02	2.255090e-08	2.713694e+03	4.259722e-04	-1.0000	0.0000	887900
deletion	chr1:1829001-1911000	82000	0.1835	0.000000e+00	2.825292e-02	0.000000e+00	5.242350e-02	0.0000	0.0000	791900
deletion	chr1:1989001-2024000	35000	0.3036	9.727201e-03	2.859901e+09	5.521883e-02	2.860535e+09	0.0000	0.0000	678900
deletion	chr1:2066001-2117000	51000	0.3411	5.146589e-05	2.850407e+09	6.590980e-05	2.851212e+09	0.0000	0.0000	585900
deletion	chr1:2195001-2225000	30000	0.3729	3.520715e-02	3.042654e+05	4.266266e-02	5.600644e+05	0.0000	0.0000	477900
deletion	chr1:2230001-2303000	73000	0.1955	0.000000e+00	2.842906e+09	0.000000e+00	2.843672e+09	0.0870	0.0000	399900
deletion	chr1:2433001-2478000	45000	0.1918	1.487477e-10	1.155769e+09	1.690090e-09	1.203466e+09	0.4286	0.0000	224900
deletion	chr1:2571001-2588000	17000	0.0734	5.343804e-05	1.293794e+07	2.307812e+00	2.434464e-23	1.0000	0.0000	114900
deletion	chr1:2608001-3021000	413000	0.2672	0.000000e+00	2.871000e+09	0.000000e+00	2.871000e+09	0.3202	0.1053	0
deletion	chr1:3023001-3069000	46000	0.2447	4.766624e-08	2.856276e+09	3.926866e-07	2.856915e+09	0.0556	0.0000	276900
deletion	chr1:3076001-3172000	96000	0.2974	0.000000e+00	2.835106e+09	0.000000e+00	2.835850e+09	0.0000	0.0000	329900
deletion	chr1:3187001-3234000	47000	0.1855	2.577087e-10	2.854553e+09	2.592460e-09	2.855251e+09	0.0000	0.0000	440900
deletion	chr1:3262001-3279000	17000	0.1820	3.401765e-02	1.211202e+07	5.005384e-01	2.304660e+07	0.0000	0.0000	515900
deletion	chr1:3283001-3297000	14000	0.0875	7.374594e-03	2.343980e+07	2.149902e+01	6.320179e-17	0.0000	0.0000	536900
deletion	chr1:3299001-3306000	7000	0.0000	1.141999e+03	3.099364e-06	6.738158e+03	5.854502e-02	-1.0000	0.0000	552900
deletion	chr1:3309001-3323000	14000	0.0884	8.303142e-03	2.818239e+07	2.149902e+01	6.320179e-17	0.0000	0.0000	562900
deletion	chr1:3325001-3341000	16000	0.0391	8.685802e-09	3.474972e-03	4.816718e+00	3.345893e-21	0.0000	0.0000	578900
deletion	chr1:3343001-3367000	24000	0.2593	5.184861e-03	1.358763e+06	5.205840e-02	2.571685e+06	0.0000	0.0000	596900
deletion	chr1:3387001-3402000	15000	0.0817	1.333089e-03	1.662667e+07	3.961012e-02	3.304475e+07	0.0000	0.0000	640900
deletion	chr1:3439001-3460000	21000	0.1782	2.442079e-03	4.343669e+06	3.213171e-02	8.062039e+06	0.0000	0.0000	692900
deletion	chr1:3481001-3490000	9000	0.0000	2.207794e+02	1.640799e-10	1.141999e+03	3.099364e-06	-1.0000	0.0000	734900
deletion	chr1:3527001-3593000	66000	0.3477	1.760298e-06	2.846779e+09	2.345261e-06	2.847510e+09	0.0541	0.0000	780900
deletion	chr1:3603001-3609000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	856900
deletion	chr1:3639001-3646000	7000	0.0000	1.141999e+03	3.099364e-06	6.738158e+03	5.854502e-02	-1.0000	0.0000	892900
deletion	chr1:3653001-3680000	27000	0.1391	7.231144e-07	7.213737e+05	1.190699e-05	1.332961e+06	0.0000	0.0000	906900
deletion	chr1:3859001-3865000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	1112900
deletion	chr1:3893001-3956000	63000	0.3274	4.257017e-08	2.850116e+09	8.444131e-09	2.850776e+09	0.0000	0.0000	1146900
deletion	chr1:3960001-4173000	213000	0.2142	0.000000e+00	2.803455e+09	0.000000e+00	2.804082e+09	0.0000	0.0000	1213900
deletion	chr1:4180001-4641000	461000	0.1548	0.000000e+00	2.728052e+09	0.000000e+00	2.728656e+09	0.0088	0.0000	1433900
deletion	chr1:4648001-4711000	63000	0.2576	9.905401e-05	2.871000e+09	1.336660e-04	2.871000e+09	0.0000	0.0000	1901900
deletion	chr1:4713001-4769000	56000	0.2901	4.382744e-10	8.660889e+01	3.954799e-10	1.607499e+02	0.0000	0.0000	1966900
deletion	chr1:4775001-4962000	187000	0.1744	0.000000e+00	2.811605e+09	0.000000e+00	2.812233e+09	0.0000	0.0000	2028900
deletion	chr1:4975001-5262000	287000	0.1880	0.000000e+00	2.785608e+09	0.000000e+00	2.786194e+09	0.0465	0.0000	2228900
deletion	chr1:5263001-5756000	493000	0.2299	0.000000e+00	2.871000e+09	0.000000e+00	2.871000e+09	0.0000	0.0000	2516900
deletion	chr1:5757001-5776000	19000	0.0661	1.669670e-06	7.976238e+06	5.856902e-05	1.482093e+07	0.0000	0.0000	3010900
deletion	chr1:5777001-5863000	86000	0.1312	0.000000e+00	2.843776e+09	0.000000e+00	2.844406e+09	0.1111	0.0000	3030900
deletion	chr1:5906001-5926000	20000	0.1874	9.169981e-03	5.673828e+06	1.151994e-01	1.057528e+07	0.0000	0.0000	3159900
deletion	chr1:5987001-6040000	53000	0.3766	2.786759e-04	2.852460e+09	1.319780e-03	2.853158e+09	0.0625	0.0000	3240900
deletion	chr1:6042001-6072000	30000	0.2495	6.188440e-03	2.858869e+09	4.297828e-02	2.859676e+09	0.0000	0.0000	3295900
deletion	chr1:6255001-6264000	9000	0.0000	2.207794e+02	1.640799e-10	1.141999e+03	3.099364e-06	-1.0000	0.0000	3508900
deletion	chr1:6361001-6384000	23000	0.2723	1.904320e-02	2.336886e+06	1.817852e-01	4.337912e+06	0.0000	0.0000	3614900
deletion	chr1:6497001-6519000	22000	0.1695	6.014602e-04	2.571685e+06	8.318564e-03	4.867343e+06	0.0000	0.0000	3750900
deletion	chr1:6603001-6614000	11000	0.0000	4.610623e+01	8.686364e-15	2.207794e+02	1.640799e-10	-1.0000	0.0000	3856900
deletion	chr1:6622001-6628000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	3875900
deletion	chr1:6681001-6921000	240000	0.2300	0.000000e+00	2.795941e+09	0.000000e+00	2.796558e+09	0.0000	0.0000	3934900
deletion	chr1:6941001-7142000	201000	0.2487	0.000000e+00	2.806138e+09	0.000000e+00	2.806776e+09	0.0000	0.0000	4194900
deletion	chr1:7145001-7348000	203000	0.2531	0.000000e+00	2.871000e+09	0.000000e+00	2.871000e+09	0.0122	0.0000	4398900
deletion	chr1:7355001-7550000	195000	0.3522	0.000000e+00	2.809642e+09	0.000000e+00	2.810264e+09	0.0182	0.0000	4608900
deletion	chr1:7562001-7640000	78000	0.1926	0.000000e+00	2.871000e+09	0.000000e+00	2.871000e+09	0.0000	0.0000	4815900
deletion	chr1:7679001-7736000	57000	0.2631	2.651176e-07	2.871000e+09	1.495708e-06	2.871000e+09	0.0000	0.0000	4932900
deletion	chr1:7811001-7819000	8000	0.0000	4.961114e+02	2.255090e-08	2.713694e+03	4.259722e-04	-1.0000	0.0000	5064900
deletion	chr1:7854001-7935000	81000	0.2246	0.000000e+00	2.845126e+09	0.000000e+00	2.845762e+09	0.0000	0.0000	5019500
deletion	chr1:8016001-8324000	308000	0.1954	0.000000e+00	2.870918e+09	0.000000e+00	2.870918e+09	0.0000	0.0000	4630500
deletion	chr1:8366001-8419000	53000	0.1893	0.000000e+00	1.246498e+09	0.000000e+00	1.286367e+09	0.0000	0.0000	4535500
deletion	chr1:8467001-8495000	28000	0.2468	1.521325e-02	2.862459e+09	6.102777e-02	2.863069e+09	0.0000	0.0000	4459500
deletion	chr1:8526001-8541000	15000	0.0837	1.867307e-03	2.777291e+07	5.288717e-02	5.154774e+07	1.0000	0.0000	4413500
deletion	chr1:8543001-8556000	13000	0.0482	1.130383e-05	6.473037e-01	4.610623e+01	8.686364e-15	0.0000	0.0000	4398500
deletion	chr1:8560001-8604000	44000	0.2283	4.523282e-08	1.473270e+09	3.613962e-08	1.518633e+09	0.0000	0.0000	4350500
deletion	chr1:8615001-8624000	9000	0.0000	2.207794e+02	1.640799e-10	1.141999e+03	3.099364e-06	-1.0000	0.0000	4330500
duplication	chr1:8625001-8655000	30000	0.0836	2.525842e-07	2.861127e+09	2.436415e-04	3.899338e-51	0.0000	0.0000	4299500
deletion	chr1:8657001-8750000	93000	0.1211	0.000000e+00	1.144119e-03	0.000000e+00	2.114114e-03	0.0000	0.0000	4204500
deletion	chr1:8751001-8785000	34000	0.3324	2.590955e-02	2.860633e+09	1.449376e-01	2.861241e+09	0.0000	0.0000	4169500
deletion	chr1:8787001-8795000	8000	0.0000	4.961114e+02	2.255090e-08	2.713694e+03	4.259722e-04	-1.0000	0.0000	4159500
deletion	chr1:8799001-8828000	29000	0.1298	4.448142e-08	3.660191e+05	7.784816e-07	6.793475e+05	0.3333	0.0000	4126500
deletion	chr1:8832001-8861000	29000	0.1298	4.430556e-08	3.600454e+05	7.756719e-07	6.690188e+05	0.0000	0.0000	4093500
deletion	chr1:8875001-8945000	70000	0.2598	6.047522e-05	2.871000e+09	1.993813e-04	2.871000e+09	0.0000	0.0000	4009500
deletion	chr1:8975001-9003000	28000	0.3130	1.729234e-02	5.006747e+05	1.827128e-02	9.290057e+05	0.0000	0.0000	3951500
deletion	chr1:9050001-9057000	7000	0.0000	1.141999e+03	3.099364e-06	6.738158e+03	5.854502e-02	-1.0000	0.0000	3897500
deletion	chr1:9071001-9104000	33000	0.2852	1.792892e-04	1.062496e+05	1.484779e-03	1.972039e+05	0.0667	0.0000	3850500
deletion	chr1:9114001-9151000	37000	0.2705	1.344398e-04	2.856106e+09	5.409353e-04	2.856909e+09	0.0000	0.0000	3803500
duplication	chr1:9152001-9158000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	3796500
deletion	chr1:9158001-9244000	86000	0.2470	0.000000e+00	2.871000e+09	0.000000e+00	2.871000e+09	0.0000	0.0000	3710500
deletion	chr1:9265001-9293000	28000	0.1336	1.587578e-07	4.906657e+05	2.722892e-06	9.117480e+05	0.0000	0.0000	3661500
deletion	chr1:9294001-9352000	58000	0.3227	7.397083e-09	4.516368e+01	7.934475e-09	8.392023e+01	0.0000	0.0000	3602500
deletion	chr1:9368001-9551000	183000	0.2534	0.000000e+00	2.812872e+09	0.000000e+00	2.813500e+09	0.0000	0.0000	3403500
deletion	chr1:9603001-9653000	50000	0.3000	2.621321e-06	2.853506e+09	3.253450e-06	2.854204e+09	0.0000	0.0000	3301500
deletion	chr1:9655001-9672000	17000	0.1476	1.563615e-02	1.494744e+07	2.507034e-01	2.774661e+07	0.0000	0.0000	3282500
deletion	chr1:9674001-9710000	36000	0.2069	1.617277e-07	4.117565e+04	8.231122e-08	7.650993e+04	0.0000	0.0000	3244500
deletion	chr1:9782001-9842000	60000	0.2091	0.000000e+00	2.851812e+09	5.495604e-12	2.852449e+09	0.0000	0.0000	3112500
deletion	chr1:9873001-9902000	29000	0.1945	6.105748e-06	3.653493e+05	7.600257e-05	6.781901e+05	0.0000	0.0000	3052500
deletion	chr1:9903001-9930000	27000	0.2321	2.139594e-02	2.862031e+09	1.523143e-01	2.862694e+09	0.0000	0.0000	3024500
deletion	chr1:9937001-9972000	35000	0.2151	4.625063e-05	2.859889e+09	3.656153e-04	2.860523e+09	0.0000	0.0000	2982500
deletion	chr1:10110001-10117000	7000	0.0000	1.141999e+03	3.099364e-06	6.738158e+03	5.854502e-02	-1.0000	0.0000	2837500
deletion	chr1:10152001-10158000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	2796500
deletion	chr1:10162001-10168000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	2786500
deletion	chr1:10187001-10210000	23000	0.1091	2.171014e-06	2.310167e+06	4.574375e-05	4.292603e+06	0.0000	0.0000	2744500
deletion	chr1:10218001-10225000	7000	0.0000	1.141999e+03	3.099364e-06	6.738158e+03	5.854502e-02	-1.0000	0.0000	2729500
deletion	chr1:10233001-10258000	25000	0.2010	2.417867e-02	2.863088e+09	1.860690e-01	2.863720e+09	0.0000	0.0000	2696500
deletion	chr1:10305001-10321000	16000	0.0784	3.289844e-04	1.974038e+07	4.816718e+00	3.345893e-21	0.0000	0.0000	2633500
deletion	chr1:10327001-10334000	7000	0.0000	1.141999e+03	3.099364e-06	6.738158e+03	5.854502e-02	-1.0000	0.0000	2620500
deletion	chr1:10354001-10360000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	2594500
deletion	chr1:10377001-10399000	22000	0.1142	1.022099e-05	3.188325e+06	2.064074e-04	5.917671e+06	0.0000	0.0000	2555500
deletion	chr1:10666001-10692000	26000	0.2625	8.973402e-04	7.179093e+05	9.262709e-03	1.358763e+06	0.0000	0.0000	2262500
deletion	chr1:10695001-10735000	40000	0.3277	7.760984e-04	2.854836e+09	4.607725e-03	2.855642e+09	0.0000	0.0000	2219500
deletion	chr1:10737001-10921000	184000	0.2342	0.000000e+00	2.802598e+09	0.000000e+00	2.803333e+09	0.0000	0.0000	2033500
deletion	chr1:10924001-10947000	23000	0.2171	1.054387e-03	2.336886e+06	4.339333e-04	4.337912e+06	0.0000	0.0000	2007500
deletion	chr1:10994001-11012000	18000	0.0697	9.821739e-06	1.057528e+07	3.286534e-04	1.971095e+07	0.0000	0.0000	1942500
deletion	chr1:11101001-11107000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	1847500
deletion	chr1:11151001-11157000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	1797500
deletion	chr1:11168001-11189000	21000	0.1195	4.590051e-05	4.343669e+06	8.892342e-04	8.062039e+06	0.0000	0.0000	1765500
deletion	chr1:11311001-11500000	189000	0.2186	0.000000e+00	2.811510e+09	0.000000e+00	2.812133e+09	0.0000	0.0000	1454500
deletion	chr1:11537001-11646000	109000	0.2126	0.000000e+00	2.871000e+09	0.000000e+00	2.871000e+09	0.0270	0.0000	1308500
deletion	chr1:11681001-11703000	22000	0.1700	6.460478e-04	3.008962e+06	1.727220e-04	5.279308e+06	0.0000	0.0000	1251500
deletion	chr1:11751001-11790000	39000	0.3210	1.284566e-03	2.857346e+09	1.607506e-03	2.858044e+09	0.0000	0.0000	1164500
deletion	chr1:11859001-11878000	19000	0.0661	1.680558e-06	8.052371e+06	5.890815e-05	1.494744e+07	0.0000	0.0000	1076500
deletion	chr1:11881001-11918000	37000	0.1524	1.378357e-10	3.077060e+04	2.176573e-09	5.711880e+04	0.0000	0.0000	1036500
deletion	chr1:11926001-11947000	21000	0.2384	4.759660e-02	4.292217e+06	4.701339e-01	7.975588e+06	0.0000	0.0000	1007500
deletion	chr1:11975001-11989000	14000	0.0895	9.839415e-03	3.646814e+07	2.632863e-01	6.804369e+07	0.0000	0.0000	965500
deletion	chr1:12032001-12078000	46000	0.1904	2.078772e-11	1.902138e+03	2.535472e-10	3.530898e+03	0.0000	0.0000	876500
deletion	chr1:12116001-12123000	7000	0.0000	1.141999e+03	3.099364e-06	6.738158e+03	5.854502e-02	-1.0000	0.0000	831500
deletion	chr1:12139001-12183000	44000	0.1990	2.656450e-08	2.856915e+09	2.329267e-07	2.857554e+09	0.0000	0.0000	771500
deletion	chr1:12208001-12216000	8000	0.0000	4.961114e+02	2.255090e-08	2.713694e+03	4.259722e-04	-1.0000	0.0000	738500
deletion	chr1:12222001-12233000	11000	0.0000	4.610623e+01	8.686364e-15	2.207794e+02	1.640799e-10	-1.0000	0.0000	721500
deletion	chr1:12417001-12456000	39000	0.1447	3.514368e-10	1.523849e+09	0.000000e+00	3.100799e+04	0.0000	0.0000	498500
deletion	chr1:12461001-12495000	34000	0.0924	0.000000e+00	8.595056e+04	9.960782e-12	1.586184e+05	0.0000	0.0000	459500
deletion	chr1:12499001-12506000	7000	0.0000	1.141999e+03	3.099364e-06	6.738158e+03	5.854502e-02	-1.0000	0.0000	448500
deletion	chr1:12510001-12565000	55000	0.2279	5.210032e-09	2.853559e+09	5.250272e-09	2.854192e+09	0.0000	0.0000	389500
deletion	chr1:12581001-12606000	25000	0.2992	6.934060e-01	2.861158e+09	4.082026e+00	2.861944e+09	0.0000	0.0000	348500
duplication	chr1:12606001-12617000	11000	0.0570	1.120627e-03	1.979481e+01	2.207794e+02	1.640799e-10	0.0000	0.0000	337500
deletion	chr1:12618001-12643000	25000	0.1498	1.123243e-05	1.206712e+06	1.730670e-04	2.247595e+06	0.0000	0.0000	311500
deletion	chr1:12645001-12651000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	303500
deletion	chr1:12667001-12716000	49000	0.2049	4.878750e-10	2.855320e+09	2.176961e-09	2.855958e+09	0.0000	0.0000	238500
deletion	chr1:12797001-12818000	21000	0.1795	2.795341e-03	4.612443e+06	3.627913e-02	8.512086e+06	0.0000	0.0000	136500
deletion	chr1:12829001-12838000	9000	0.0000	2.207794e+02	1.640799e-10	1.141999e+03	3.099364e-06	-1.0000	0.0000	116500
deletion	chr1:12862001-12879000	17000	0.0738	5.774659e-05	1.451516e+07	1.833874e-03	2.703736e+07	0.0000	0.0000	75500
deletion	chr1:12896001-12917000	21000	0.1495	1.609105e-04	4.565745e+06	2.772941e-03	8.434076e+06	0.6000	0.0000	37500
deletion	chr1:12929001-12938000	9000	0.0000	2.207794e+02	1.640799e-10	1.141999e+03	3.099364e-06	-1.0000	0.0000	16500
deletion	chr1:13006001-13029000	23000	0.0546	1.039386e-09	2.314344e+06	4.345557e-08	4.299689e+06	1.0000	0.0000	1800
deletion	chr1:13033001-13043000	10000	0.0000	1.001267e+02	1.193841e-12	4.961114e+02	2.255090e-08	-1.0000	0.0000	28800
deletion	chr1:13054001-13061000	7000	0.0000	1.141999e+03	3.099364e-06	6.738158e+03	5.854502e-02	-1.0000	0.0000	49800
deletion	chr1:13063001-13073000	10000	0.0000	1.001267e+02	1.193841e-12	4.961114e+02	2.255090e-08	-1.0000	0.0000	58800
deletion	chr1:13078001-13095000	17000	0.1465	1.391702e-02	1.434099e+07	2.264163e-01	2.675090e+07	1.0000	0.0000	73800
deletion	chr1:13117001-13129000	12000	0.0523	1.146381e-04	3.591848e+00	1.001267e+02	1.193841e-12	1.0000	0.0000	112800
deletion	chr1:13132001-13149000	17000	0.0738	5.791537e-05	1.457779e+07	1.838564e-03	2.714028e+07	1.0000	0.0000	127800
deletion	chr1:13180001-13196000	16000	0.0785	3.362163e-04	2.038578e+07	1.008510e-02	3.783690e+07	1.0000	0.0000	175800
deletion	chr1:13200001-13223000	23000	0.1090	1.777924e-03	2.863428e+09	1.902641e-02	2.864086e+09	1.0000	0.0000	195800
deletion	chr1:13227001-13245000	18000	0.1394	3.760875e-03	1.087269e+07	6.343594e-02	2.020292e+07	1.0000	0.0000	222800
deletion	chr1:13249001-13259000	10000	0.0000	1.001267e+02	1.193841e-12	4.961114e+02	2.255090e-08	-1.0000	0.0000	244800
deletion	chr1:13288001-13305000	17000	0.1473	1.519267e-02	1.434099e+07	2.444721e-01	2.675090e+07	1.0000	0.0000	283800
deletion	chr1:13309001-13318000	9000	0.0000	2.207794e+02	1.640799e-10	1.141999e+03	3.099364e-06	-1.0000	0.0000	304800
deletion	chr1:13328001-13342000	14000	0.0870	6.820866e-03	2.072419e+07	2.149902e+01	6.320179e-17	1.0000	0.0000	323800
deletion	chr1:13346001-13368000	22000	0.2281	1.544793e-02	3.188325e+06	9.934125e-03	5.917671e+06	0.0000	0.0000	341800
deletion	chr1:13393001-13416000	23000	0.1092	2.177776e-05	2.009170e+09	3.674718e-04	2.072508e+09	0.0000	0.0000	388800
deletion	chr1:13422001-13554000	132000	0.2374	0.000000e+00	2.828119e+09	0.000000e+00	2.828764e+09	0.0000	0.0000	417800
deletion	chr1:13557001-13583000	26000	0.2896	1.932412e-02	9.255206e+05	1.548293e-01	1.717807e+06	0.0000	0.0000	552800
deletion	chr1:13586001-13607000	21000	0.0598	4.339486e-08	4.292217e+06	1.669570e-06	7.975588e+06	0.0000	0.0000	581800
deletion	chr1:13616001-13715000	99000	0.1521	0.000000e+00	1.840784e-04	0.000000e+00	2.739008e-04	0.0833	0.0000	611800
deletion	chr1:13787001-13816000	29000	0.1078	7.474021e-10	3.600454e+05	1.738931e-08	6.690188e+05	0.0000	0.0000	782800
deletion	chr1:13821001-13867000	46000	0.2181	4.711883e-10	1.858889e+03	2.752798e-10	3.454068e+03	0.0000	0.0000	816800
deletion	chr1:13868001-13964000	96000	0.2417	0.000000e+00	2.839836e+09	0.000000e+00	2.840482e+09	0.0000	0.0000	863800
deletion	chr1:13965001-14478000	513000	0.1674	0.000000e+00	2.712944e+09	0.000000e+00	2.713543e+09	0.0146	0.0000	960800
deletion	chr1:14490001-14589000	99000	0.1395	0.000000e+00	1.931244e-04	0.000000e+00	3.564037e-04	0.0000	0.0000	1485800
deletion	chr1:14590001-15032000	442000	0.2097	0.000000e+00	2.871000e+09	0.000000e+00	2.871000e+09	0.0000	0.0000	1585800
deletion	chr1:15066001-15093000	27000	0.2783	6.375736e-03	1.883383e+09	5.303664e-02	1.943127e+09	0.0000	0.0000	1706300
deletion	chr1:15105001-15191000	86000	0.2327	0.000000e+00	2.837346e+09	0.000000e+00	2.838124e+09	0.0000	0.0000	1608300
deletion	chr1:15220001-15281000	61000	0.1953	0.000000e+00	1.845406e+01	0.000000e+00	3.425154e+01	0.0000	0.0000	1518300
deletion	chr1:15283001-15410000	127000	0.1087	0.000000e+00	2.829845e+09	0.000000e+00	2.830489e+09	0.0000	0.0000	1389300
deletion	chr1:15412001-15420000	8000	0.0000	4.961114e+02	2.255090e-08	2.713694e+03	4.259722e-04	-1.0000	0.0000	1379300
deletion	chr1:15549001-15559000	10000	0.0000	1.001267e+02	1.193841e-12	4.961114e+02	2.255090e-08	-1.0000	0.0000	1240300
deletion	chr1:15662001-15728000	66000	0.3691	7.671304e-04	2.871000e+09	1.553752e-04	2.871000e+09	0.0000	0.0000	1071300
deletion	chr1:15778001-15784000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	1015300
deletion	chr1:15794001-15807000	13000	0.0000	1.013080e+01	4.598548e-19	4.610623e+01	8.686364e-15	-1.0000	0.0000	992300
deletion	chr1:15817001-15828000	11000	0.0000	4.610623e+01	8.686364e-15	2.207794e+02	1.640799e-10	-1.0000	0.0000	971300
deletion	chr1:15830001-15872000	42000	0.2375	2.316206e-04	2.857554e+09	1.272831e-03	2.858193e+09	0.0000	0.0000	927300
deletion	chr1:15877001-15909000	32000	0.3530	1.389249e-02	1.586184e+05	9.034934e-02	2.927242e+05	0.0000	0.0000	890300
deletion	chr1:15949001-15989000	40000	0.2510	1.649240e-05	2.858194e+09	1.184298e-04	2.858833e+09	0.0000	0.0000	810300
deletion	chr1:16009001-16015000	6000	0.0000	2.713694e+03	4.259722e-04	1.785243e+04	8.046344e+00	-1.0000	0.0000	784300
deletion	chr1:16058001-16061000	3000	3.0974	2.668982e+04	1.998215e-02	nan	3.187450e-07	0.2000	0.0000	738300
deletion	chr1:16089001-16129000	40000	0.2656	9.846821e-03	2.871000e+09	4.483828e-02	2.871000e+09	0.0000	0.0000	670300
deletion	chr1:16139001-16148000	9000	0.0000	2.207794e+02	1.640799e-10	1.141999e+03	3.099364e-06	-1.0000	0.0000	651300
deletion	chr1:16152001-16162000	10000	0.0000	1.001267e+02	1.193841e-12	4.961114e+02	2.255090e-08	-1.0000	0.0000	637300
